,Province_State,Date,Confirmed Cases,new_cases,Confirmed_Cases_log,7day_avg,14day_avg,21day_avg
24343,New Jersey,2020-08-12,188703,519.0,12.14793492880023,413.29,421.86,435.9
10143,Guam,2020-08-12,449,15.0,6.1092475827643655,7.43,6.79,5.67
19373,Minnesota,2020-08-12,62303,464.0,11.039780908171926,646.29,668.29,682.95
35703,Utah,2020-08-12,45090,338.0,10.716437949035694,394.57,421.14,452.95
32863,South Carolina,2020-08-12,102974,844.0,11.542241519304282,1071.71,1223.43,1330.1
11563,Idaho,2020-08-12,26134,536.0,10.171030691147022,489.43,461.43,467.24
36413,Vermont,2020-08-12,1478,6.0,7.2991214627108,6.0,5.14,5.33
14403,Kansas,2020-08-12,32086,632.0,10.376206242666091,405.0,392.71,409.81
37833,Virginia,2020-08-12,102521,776.0,11.537832688676328,1067.43,1037.71,1053.71
8013,Florida,2020-08-12,550901,8109.0,13.219312213877162,6880.29,7105.57,8156.29
913,Alaska,2020-08-12,4711,61.0,8.457867725331422,70.14,87.71,98.1
3043,Arkansas,2020-08-12,51096,685.0,10.841481066053516,686.14,723.43,754.76
18663,Michigan,2020-08-12,98689,476.0,11.499738903166053,685.14,693.93,712.33
9433,Grand Princess,2020-08-12,103,0.0,4.6443908991413725,0.0,0.0,0.0
27893,Northern Mariana Islands,2020-08-12,49,0.0,3.912023005428146,0.43,0.64,0.52
17953,Massachusetts,2020-08-12,115152,313.0,11.65401695788384,284.43,287.36,286.95
30023,Oregon,2020-08-12,22022,248.0,9.99984264077889,292.0,307.21,315.67
40674,Wyoming,2020-08-13,3119,33.0,8.045588280803528,23.71,30.93,36.76
34284,Tennessee,2020-08-13,128511,2118.0,11.763777564171292,1737.29,1831.43,1977.33
24344,New Jersey,2020-08-13,189397,694.0,12.151605900016271,452.0,442.29,455.38
27184,North Dakota,2020-08-13,8171,201.0,9.008468955937513,142.0,133.57,127.52
914,Alaska,2020-08-13,4812,101.0,8.47907586930311,78.14,86.07,99.24
10144,Guam,2020-08-13,477,28.0,6.169610732491456,9.43,8.64,6.9
5174,Connecticut,2020-08-13,50782,76.0,10.835316931890924,76.71,79.43,121.43
31444,Puerto Rico,2020-08-13,10279,110.0,9.237955539009157,350.71,311.36,271.67
27894,Northern Mariana Islands,2020-08-13,49,0.0,3.912023005428146,0.43,0.64,0.52
16534,Maine,2020-08-13,4089,19.0,8.316300249036848,12.86,14.36,16.76
12274,Illinois,2020-08-13,201727,1834.0,12.214675534337442,1717.43,1685.14,1601.48
36414,Vermont,2020-08-13,1484,6.0,7.3031700512368,5.57,5.5,5.1
4464,Colorado,2020-08-13,52219,463.0,10.86322084225312,397.57,429.64,471.71
8014,Florida,2020-08-13,557137,6236.0,13.230568244057842,6678.29,6839.86,7965.19
39964,Wisconsin,2020-08-13,63206,943.0,11.05417033349524,775.29,792.71,824.14
29314,Oklahoma,2020-08-13,46103,705.0,10.738654993116501,671.71,740.21,863.52
15114,Kentucky,2020-08-13,37686,741.0,10.537070486383191,633.14,592.86,597.1
23634,New Hampshire,2020-08-13,6921,34.0,8.84246002419529,25.57,26.93,28.71
30734,Pennsylvania,2020-08-13,126372,1030.0,11.746993130282606,817.14,801.93,852.14
37834,Virginia,2020-08-13,103622,1101.0,11.54851459188946,1107.86,1051.29,1065.95
13694,Iowa,2020-08-13,50373,400.0,10.827230447935323,402.0,434.86,456.05
18664,Michigan,2020-08-13,99856,1167.0,11.511494441544446,742.86,719.64,734.52
20794,Missouri,2020-08-13,65517,1498.0,11.090080193030527,1115.43,1101.0,1260.0
28604,Ohio,2020-08-13,105426,1178.0,11.565774049267162,1136.43,1128.57,1201.9
32864,South Carolina,2020-08-13,103909,935.0,11.551280418846693,1016.0,1166.93,1300.14
30024,Oregon,2020-08-13,22300,278.0,10.012386799492118,296.57,297.79,313.67
7304,District of Columbia,2020-08-13,13024,65.0,9.474625866621567,72.29,69.07,69.19
5884,Delaware,2020-08-13,15967,202.0,9.678341998551245,86.0,91.29,97.29
25054,New Mexico,2020-08-13,22987,171.0,10.042727619627632,173.43,185.64,229.71
15824,Louisiana,2020-08-13,135439,1135.0,11.816284016807018,1170.43,1497.0,1609.0
39254,West Virginia,2020-08-13,8163,145.0,9.007489523929735,126.43,127.71,129.1
9434,Grand Princess,2020-08-13,103,0.0,4.6443908991413725,0.0,0.0,0.0
21504,Montana,2020-08-13,5407,139.0,8.5956346177228,115.0,113.79,118.95
3754,California,2020-08-13,605337,6121.0,13.313542258696652,8497.0,7565.5,7905.33
8724,Georgia,2020-08-13,228668,2515.0,12.340030822069483,3396.14,3313.0,3431.48
14404,Kansas,2020-08-13,32462,376.0,10.387856258239758,407.14,398.64,405.1
33574,South Dakota,2020-08-13,9897,82.0,9.200087995511831,89.14,86.57,83.52
17954,Massachusetts,2020-08-13,115521,369.0,11.657216266996175,282.57,288.43,290.14
37124,Virgin Islands,2020-08-13,682,43.0,6.52649485957079,25.86,21.21,16.48
204,Alabama,2020-08-13,104976,757.0,11.56149655752618,1133.14,1308.0,1442.43
20084,Mississippi,2020-08-13,69986,612.0,11.156064789498748,798.0,886.21,1044.43
34994,Texas,2020-08-13,535743,7000.0,13.19141171401973,6814.57,7583.14,7711.43
2334,Arizona,2020-08-13,190794,1351.0,12.158954832202221,1019.71,1428.29,1802.38
10854,Hawaii,2020-08-13,4312,354.0,8.369388996647842,199.71,165.93,134.38
11564,Idaho,2020-08-13,26629,495.0,10.189793678807979,461.14,456.21,471.05
22214,Nebraska,2020-08-13,29660,416.0,10.297588330565242,262.71,278.14,278.19
12984,Indiana,2020-08-13,77565,1043.0,11.25888446582814,935.71,879.43,855.38
25764,New York,2020-08-13,425960,642.0,12.96210307176484,579.86,607.57,626.33
19374,Minnesota,2020-08-13,62993,690.0,11.050794762742996,621.86,664.36,679.62
35704,Utah,2020-08-13,45424,334.0,10.723817893264371,358.43,409.14,444.05
38544,Washington,2020-08-13,66254,815.0,11.101266212698736,652.57,679.86,734.38
22924,Nevada,2020-08-13,58650,602.0,10.979359904234647,727.57,844.71,891.95
26474,North Carolina,2020-08-13,145082,1569.0,11.885061271429532,1429.43,1528.0,1657.76
17244,Maryland,2020-08-13,98160,776.0,11.494364266781965,736.43,784.5,824.95
32154,Rhode Island,2020-08-13,20240,111.0,9.915465529295535,89.86,92.14,99.62
3044,Arkansas,2020-08-13,51766,670.0,10.85450815959797,676.86,714.79,738.43
1624,American Samoa,2020-08-13,0,0.0,0.0,0.0,0.0,0.0
6594,Diamond Princess,2020-08-13,49,0.0,3.912023005428146,0.0,0.0,0.0
9435,Grand Princess,2020-08-14,103,0.0,4.6443908991413725,0.0,0.0,0.0
14405,Kansas,2020-08-14,33015,553.0,10.404747571432418,411.86,403.79,402.95
915,Alaska,2020-08-14,4917,105.0,8.500657222776137,83.14,85.79,101.05
28605,Ohio,2020-08-14,106557,1131.0,11.576444716829311,1126.0,1099.86,1181.48
3045,Arkansas,2020-08-14,52392,626.0,10.866528273599231,621.86,705.79,721.1
10855,Hawaii,2020-08-14,4543,231.0,8.421562960400987,204.0,173.71,142.57
22215,Nebraska,2020-08-14,29988,328.0,10.308585926738967,269.14,269.79,276.86
7305,District of Columbia,2020-08-14,13118,94.0,9.48181684008103,75.57,70.86,69.95
8725,Georgia,2020-08-14,231895,3227.0,12.354044274280717,3270.14,3253.07,3355.95
32155,Rhode Island,2020-08-14,20335,95.0,9.920147993429236,85.29,93.79,100.52
27895,Northern Mariana Islands,2020-08-14,49,0.0,3.912023005428146,0.29,0.5,0.52
34285,Tennessee,2020-08-14,130458,1947.0,11.778814280135979,1668.0,1749.93,1970.48
13695,Iowa,2020-08-14,51247,874.0,10.84443187184894,458.14,463.86,467.29
32865,South Carolina,2020-08-14,104841,932.0,11.560209733943672,946.0,1130.36,1249.24
3755,California,2020-08-14,619703,14366.0,13.336997223665529,9450.14,8062.57,8109.95
12985,Indiana,2020-08-14,78632,1067.0,11.272546737634315,911.14,891.29,858.76
16535,Maine,2020-08-14,4116,27.0,8.322880021769905,14.29,14.57,17.1
30735,Pennsylvania,2020-08-14,127215,843.0,11.753641708141265,828.14,790.21,835.57
17955,Massachusetts,2020-08-14,115882,361.0,11.660336340398711,287.71,289.0,293.9
21505,Montana,2020-08-14,5541,134.0,8.620110725422924,112.0,112.57,119.19
30025,Oregon,2020-08-14,22613,313.0,10.026324462495191,282.57,294.36,309.95
20085,Mississippi,2020-08-14,70930,944.0,11.169462852503631,784.86,870.21,1016.43
1625,American Samoa,2020-08-14,0,0.0,0.0,0.0,0.0,0.0
5175,Connecticut,2020-08-14,50897,115.0,10.83757890903579,82.43,77.64,101.0
38545,Washington,2020-08-14,66989,735.0,11.112298633502313,629.43,671.64,719.95
18665,Michigan,2020-08-14,100724,868.0,11.520149310059548,750.57,725.0,745.33
20795,Missouri,2020-08-14,66902,1385.0,11.110999088160227,1155.43,1094.43,1249.52
22925,Nevada,2020-08-14,59749,1099.0,10.997924469793757,745.14,832.93,898.29
39255,West Virginia,2020-08-14,8277,114.0,9.021356672308677,117.86,121.29,124.95
34995,Texas,2020-08-14,545700,9957.0,13.209826485681349,7105.71,7501.36,7835.14
12275,Illinois,2020-08-14,204023,2296.0,12.225992912965305,1745.0,1707.71,1634.62
25055,New Mexico,2020-08-14,23160,173.0,10.050225108647712,170.71,182.86,223.1
8015,Florida,2020-08-14,563285,6148.0,13.241542771032321,6458.57,6635.64,7665.38
31445,Puerto Rico,2020-08-14,10730,451.0,9.280892027927127,357.14,338.07,282.67
36415,Vermont,2020-08-14,1501,17.0,7.31455283232408,7.57,6.21,5.52
33575,South Dakota,2020-08-14,10024,127.0,9.21283725217477,93.29,90.0,86.86
4465,Colorado,2020-08-14,52538,319.0,10.869311029940775,377.86,409.21,455.14
10145,Guam,2020-08-14,502,25.0,6.220590170099739,13.0,10.43,7.86
19375,Minnesota,2020-08-14,63723,730.0,11.062316536692785,648.29,661.43,677.86
29315,Oklahoma,2020-08-14,46897,794.0,10.755730309601852,663.14,743.57,846.71
24345,New Jersey,2020-08-14,190016,619.0,12.154868820824303,482.29,433.07,461.14
25765,New York,2020-08-14,426610,650.0,12.963627869965903,590.14,604.71,621.57
27185,North Dakota,2020-08-14,8322,151.0,9.026778045746095,142.14,132.36,128.95
6595,Diamond Princess,2020-08-14,49,0.0,3.912023005428146,0.0,0.0,0.0
15825,Louisiana,2020-08-14,136737,1298.0,11.825821965062735,1141.57,1461.21,1571.57
37835,Virginia,2020-08-14,104838,1216.0,11.560181119047709,993.71,1067.86,1070.19
26475,North Carolina,2020-08-14,146679,1597.0,11.896008622185262,1402.43,1500.07,1636.14
23635,New Hampshire,2020-08-14,6964,43.0,8.848652886213905,26.43,27.21,28.05
37125,Virgin Islands,2020-08-14,704,22.0,6.558197802812269,26.0,21.29,16.76
39965,Wisconsin,2020-08-14,64227,1021.0,11.070194531669575,779.86,806.21,824.29
5885,Delaware,2020-08-14,16340,373.0,9.701432566051784,127.86,110.86,101.81
15115,Kentucky,2020-08-14,38298,612.0,10.5531790651673,643.14,581.93,588.86
40675,Wyoming,2020-08-14,3183,64.0,8.065893546964274,26.14,32.64,37.05
11565,Idaho,2020-08-14,27171,542.0,10.209942310311192,463.71,461.07,471.71
2335,Arizona,2020-08-14,191721,927.0,12.163801685098981,952.57,1265.07,1686.67
35705,Utah,2020-08-14,45976,552.0,10.73589655042955,371.57,412.86,429.24
17245,Maryland,2020-08-14,98875,715.0,11.501621818798837,724.14,752.07,814.71
205,Alabama,2020-08-14,106096,1120.0,11.572109048990258,1028.71,1273.57,1395.29
12276,Illinois,2020-08-15,205851,1828.0,12.234912742963337,1693.29,1721.21,1653.76
6596,Diamond Princess,2020-08-15,49,0.0,3.912023005428146,0.0,0.0,0.0
17246,Maryland,2020-08-15,99693,818.0,11.509860773597383,730.29,737.71,792.33
22926,Nevada,2020-08-15,60608,859.0,11.012198675881653,741.29,823.86,894.86
3046,Arkansas,2020-08-15,51992,-400.0,10.858864373117484,454.43,629.93,667.19
8016,Florida,2020-08-15,569637,6352.0,13.252756350337803,6151.43,6400.64,7386.95
37836,Virginia,2020-08-15,105750,912.0,11.56884255312859,937.29,1067.79,1054.33
15826,Louisiana,2020-08-15,136737,0.0,11.825821965062735,1141.57,1461.21,1571.57
10146,Guam,2020-08-15,516,14.0,6.248042874508429,14.86,11.21,8.52
9436,Grand Princess,2020-08-15,103,0.0,4.6443908991413725,0.0,0.0,0.0
7306,District of Columbia,2020-08-15,13159,41.0,9.484937204879309,72.29,68.14,68.67
206,Alabama,2020-08-15,106926,830.0,11.579901637619734,1010.29,1187.64,1368.48
11566,Idaho,2020-08-15,27475,304.0,10.221068175333773,425.43,454.64,459.48
15116,Kentucky,2020-08-15,38930,632.0,10.56954612740534,621.71,586.21,579.33
39256,West Virginia,2020-08-15,8462,185.0,9.043458999670106,128.43,123.14,127.95
25766,New York,2020-08-15,427302,692.0,12.965248642435927,589.29,600.21,618.33
32866,South Carolina,2020-08-15,105882,1041.0,11.570089989902616,917.43,1091.64,1232.1
27186,North Dakota,2020-08-15,8444,122.0,9.041329829241901,133.71,131.57,128.95
38546,Washington,2020-08-15,67581,592.0,11.121096954384972,627.43,668.93,710.1
30736,Pennsylvania,2020-08-15,128062,847.0,11.760277609317216,832.0,786.93,823.38
21506,Montana,2020-08-15,5659,118.0,8.641179171197228,110.0,112.71,114.29
37126,Virgin Islands,2020-08-15,734,30.0,6.5998704992128365,29.43,22.36,18.19
17956,Massachusetts,2020-08-15,116058,176.0,11.661853961474497,286.86,290.71,293.52
20796,Missouri,2020-08-15,68088,1186.0,11.128570951924754,1303.43,1106.43,1240.67
31446,Puerto Rico,2020-08-15,11069,339.0,9.311994025702683,356.57,323.29,287.0
39966,Wisconsin,2020-08-15,65056,829.0,11.083019087682292,731.86,789.57,818.38
10856,Hawaii,2020-08-15,4825,282.0,8.481773246184977,211.29,187.71,152.62
27896,Northern Mariana Islands,2020-08-15,50,1.0,3.9318256327243257,0.43,0.57,0.57
22216,Nebraska,2020-08-15,30241,253.0,10.316986965672614,285.14,275.0,278.38
24346,New Jersey,2020-08-15,190332,316.0,12.156530448655019,471.29,426.71,450.05
28606,Ohio,2020-08-15,107674,1117.0,11.58687270992231,1100.71,1113.36,1166.19
26476,North Carolina,2020-08-15,148020,1341.0,11.905109434572442,1399.0,1495.71,1613.95
19376,Minnesota,2020-08-15,64413,690.0,11.073086279770727,616.0,658.93,672.48
34996,Texas,2020-08-15,552814,7114.0,13.222778685655015,7178.71,7573.21,7714.81
30026,Oregon,2020-08-15,23018,405.0,10.044075240845775,286.86,300.07,310.76
5886,Delaware,2020-08-15,16396,56.0,9.704853670249868,127.71,108.5,105.76
2336,Arizona,2020-08-15,192654,933.0,12.168656303519741,935.29,1118.0,1553.0
35706,Utah,2020-08-15,46321,345.0,10.743372289207658,367.14,401.36,414.19
16536,Maine,2020-08-15,4144,28.0,8.329658067569396,16.57,14.79,16.86
25056,New Mexico,2020-08-15,23302,142.0,10.056337386630338,169.57,179.0,214.95
29316,Oklahoma,2020-08-15,47798,901.0,10.774759997758618,674.0,719.07,843.67
40676,Wyoming,2020-08-15,3227,44.0,8.07961802938984,30.29,32.71,37.19
13696,Iowa,2020-08-15,52065,818.0,10.860267423540328,504.29,483.71,484.71
36416,Vermont,2020-08-15,1509,8.0,7.31986492980897,7.86,6.29,5.38
20086,Mississippi,2020-08-15,71755,825.0,11.181026753818982,729.86,848.14,989.24
1626,American Samoa,2020-08-15,0,0.0,0.0,0.0,0.0,0.0
4466,Colorado,2020-08-15,52838,300.0,10.875004833400405,359.14,397.93,430.9
32156,Rhode Island,2020-08-15,20335,0.0,9.920147993429236,85.29,93.79,100.52
14406,Kansas,2020-08-15,33885,870.0,10.430757228718052,491.43,449.64,422.71
33576,South Dakota,2020-08-15,10118,94.0,9.222170123729759,91.57,89.36,86.33
916,Alaska,2020-08-15,5005,88.0,8.518392471991719,83.57,81.21,99.67
34286,Tennessee,2020-08-15,131747,1289.0,11.788646286022733,1594.57,1683.07,1950.05
23636,New Hampshire,2020-08-15,6980,16.0,8.850947451970402,23.14,26.14,26.9
18666,Michigan,2020-08-15,101782,1058.0,11.5305983750474,798.71,746.43,769.52
8726,Georgia,2020-08-15,235168,3273.0,12.368059683598778,3105.86,3225.43,3332.38
3756,California,2020-08-15,627361,7658.0,13.349279005483332,9364.29,7994.57,8091.19
5176,Connecticut,2020-08-15,50897,0.0,10.83757890903579,82.43,77.64,101.0
12986,Indiana,2020-08-15,79676,1044.0,11.28573624094727,912.71,896.71,864.57
34997,Texas,2020-08-16,560484,7670.0,13.236557759316444,7507.86,7893.36,7895.95
15827,Louisiana,2020-08-16,137918,1181.0,11.834421835291188,931.29,1297.93,1444.95
29317,Oklahoma,2020-08-16,48342,544.0,10.786076712737268,682.29,722.64,812.24
31447,Puerto Rico,2020-08-16,11251,182.0,9.328301169609748,331.0,315.43,286.43
39967,Wisconsin,2020-08-16,65741,685.0,11.093493269633449,741.0,772.64,805.43
37837,Virginia,2020-08-16,106687,937.0,11.577663966110466,943.0,1064.64,1053.33
10147,Guam,2020-08-16,516,0.0,6.248042874508429,14.0,10.57,8.52
24347,New Jersey,2020-08-16,190372,40.0,12.15674058456119,424.71,404.5,426.52
36417,Vermont,2020-08-16,1515,6.0,7.323830566202317,8.0,6.36,5.48
33577,South Dakota,2020-08-16,10274,156.0,9.237469039364436,95.57,94.21,89.48
4467,Colorado,2020-08-16,53176,338.0,10.881381251020752,359.43,389.21,420.95
25767,New York,2020-08-16,427912,610.0,12.96667518287354,594.43,604.29,617.48
26477,North Carolina,2020-08-16,148906,886.0,11.911077228984157,1409.43,1461.14,1580.38
3047,Arkansas,2020-08-16,52665,673.0,10.87172536503303,468.86,632.5,668.67
1627,American Samoa,2020-08-16,0,0.0,0.0,0.0,0.0,0.0
22927,Nevada,2020-08-16,61305,697.0,11.023632996416657,725.0,792.86,879.14
14407,Kansas,2020-08-16,33885,0.0,10.430757228718052,463.0,429.71,409.33
3757,California,2020-08-16,633493,6132.0,13.359005807506687,9189.14,8034.71,8066.57
12987,Indiana,2020-08-16,80415,739.0,11.294968440343318,869.57,897.0,859.19
32157,Rhode Island,2020-08-16,20335,0.0,9.920147993429236,85.29,93.79,100.52
38547,Washington,2020-08-16,67854,273.0,11.125128354515471,583.57,649.07,691.19
5887,Delaware,2020-08-16,16451,55.0,9.708202329350314,125.14,107.29,102.9
10857,Hawaii,2020-08-16,5042,217.0,8.525756422076725,220.57,200.0,159.95
37127,Virgin Islands,2020-08-16,741,7.0,6.60934924316738,30.43,22.86,18.52
20087,Mississippi,2020-08-16,72136,381.0,11.186322367787438,709.0,827.36,951.52
35707,Utah,2020-08-16,46652,331.0,10.750492512889448,360.71,391.21,413.29
207,Alabama,2020-08-16,107667,741.0,11.586807697360932,885.86,1157.79,1319.95
11567,Idaho,2020-08-16,27656,181.0,10.227634139466703,425.86,467.57,451.33
2337,Arizona,2020-08-16,193537,883.0,12.17322915460041,944.86,1076.43,1501.1
19377,Minnesota,2020-08-16,65152,739.0,11.084493629075336,607.71,657.5,666.62
17957,Massachusetts,2020-08-16,116179,121.0,11.662895991546524,289.57,290.71,292.48
17247,Maryland,2020-08-16,100212,519.0,11.51505319973629,672.71,709.86,784.0
6597,Diamond Princess,2020-08-16,49,0.0,3.912023005428146,0.0,0.0,0.0
30027,Oregon,2020-08-16,23262,244.0,10.054619394540044,284.29,297.5,309.71
8017,Florida,2020-08-16,573416,3779.0,13.259368479707303,5801.43,6163.14,7121.95
23637,New Hampshire,2020-08-16,6988,8.0,8.85209276347713,21.86,25.29,26.29
16537,Maine,2020-08-16,4168,24.0,8.335431477880796,17.71,15.0,16.86
32867,South Carolina,2020-08-16,106497,615.0,11.57588148461256,866.0,1050.64,1204.67
13697,Iowa,2020-08-16,52447,382.0,10.867577481543556,504.0,480.29,480.48
8727,Georgia,2020-08-16,237030,1862.0,12.375946213251238,2919.14,3132.36,3289.38
9437,Grand Princess,2020-08-16,103,0.0,4.6443908991413725,0.0,0.0,0.0
39257,West Virginia,2020-08-16,8567,105.0,9.055789612127585,124.57,122.07,127.52
12277,Illinois,2020-08-16,207412,1561.0,12.242467253623232,1718.86,1727.71,1654.71
21507,Montana,2020-08-16,5750,91.0,8.657129031713755,114.0,111.21,114.71
28607,Ohio,2020-08-16,108287,613.0,11.59254962352584,1062.71,1089.71,1153.05
30737,Pennsylvania,2020-08-16,128746,684.0,11.765604517283636,818.57,788.64,817.0
25057,New Mexico,2020-08-16,23408,106.0,10.06087584278487,156.14,170.86,207.9
20797,Missouri,2020-08-16,69261,1173.0,11.145651694235996,1279.14,1150.29,1240.67
18667,Michigan,2020-08-16,102259,477.0,11.53527386863399,790.43,750.07,742.76
40677,Wyoming,2020-08-16,3286,59.0,8.097730573664219,33.71,34.14,38.62
15117,Kentucky,2020-08-16,38930,0.0,10.56954612740534,564.0,553.21,564.19
7307,District of Columbia,2020-08-16,13220,61.0,9.489561753510097,66.71,67.57,68.57
5177,Connecticut,2020-08-16,50897,0.0,10.83757890903579,82.43,77.64,101.0
34287,Tennessee,2020-08-16,133708,1961.0,11.803421075708558,1570.86,1720.07,1893.9
22217,Nebraska,2020-08-16,30372,131.0,10.321309334853664,277.14,262.14,274.0
917,Alaska,2020-08-16,5106,101.0,8.538367426647644,83.29,78.07,93.48
27897,Northern Mariana Islands,2020-08-16,50,0.0,3.9318256327243257,0.29,0.43,0.52
27187,North Dakota,2020-08-16,8587,143.0,9.058121158998672,141.57,137.64,129.1
11568,Idaho,2020-08-17,27937,281.0,10.237743048287497,404.71,447.64,440.24
10858,Hawaii,2020-08-17,5215,173.0,8.559486103606488,225.29,197.64,166.86
208,Alabama,2020-08-17,109092,1425.0,11.599956008442847,957.29,1185.0,1325.52
22218,Nebraska,2020-08-17,30563,191.0,10.327578124767458,266.71,257.64,269.71
9438,Grand Princess,2020-08-17,103,0.0,4.6443908991413725,0.0,0.0,0.0
35708,Utah,2020-08-17,46894,242.0,10.755666338943039,357.71,383.21,404.05
20798,Missouri,2020-08-17,70337,1076.0,11.161067472299884,1287.43,1150.79,1230.05
19378,Minnesota,2020-08-17,65716,564.0,11.093112922904789,600.0,654.0,662.52
20088,Mississippi,2020-08-17,72412,276.0,11.190141120266247,680.43,806.21,934.81
12988,Indiana,2020-08-17,81006,591.0,11.30229084967369,859.14,898.07,861.86
3048,Arkansas,2020-08-17,53077,412.0,10.879517808761141,435.57,605.71,649.05
1628,American Samoa,2020-08-17,0,0.0,0.0,0.0,0.0,0.0
21508,Montana,2020-08-17,5792,42.0,8.664405571096625,110.71,111.36,114.86
918,Alaska,2020-08-17,5157,51.0,8.54830418644129,81.14,76.14,90.43
14408,Kansas,2020-08-17,34599,714.0,10.451608961045816,490.0,440.5,418.76
